university,post_text,date,likes,retweets,user_id,sentiment_label
University of Michigan,Tuition increase announced again.,2024-04-26,1168,379,user_20657,negative
University of Michigan,Dorm overcrowding issues persist.,2024-11-26,307,531,user_62370,negative
University of Michigan,Research funding opportunities are massive.,2024-11-21,697,114,user_38483,positive
University of Michigan,Football atmosphere is electric!,2024-06-08,1065,374,user_88508,positive
University of Michigan,Midterm schedule posted.,2024-11-13,923,304,user_34770,neutral
University of Michigan,Dorm overcrowding issues persist.,2024-01-20,540,298,user_45303,negative
University of Michigan,Research funding opportunities are massive.,2024-01-17,714,245,user_20539,positive
University of Michigan,Research funding opportunities are massive.,2024-01-14,1100,424,user_11941,positive
University of Michigan,Campus facilities are world class.,2024-04-24,1143,376,user_31571,positive
University of Michigan,Dorm overcrowding issues persist.,2024-07-10,1041,490,user_54258,negative
University of Michigan,Parking permits extremely expensive.,2024-04-20,1142,526,user_90238,negative
University of Michigan,Top-ranked academic programs.,2024-01-07,912,179,user_86318,positive
University of Michigan,Research funding opportunities are massive.,2024-07-24,544,435,user_23220,positive
University of Michigan,New faculty announcement.,2024-11-06,305,447,user_27284,neutral
University of Michigan,Top-ranked academic programs.,2024-03-18,1326,196,user_75292,positive
University of Michigan,Strong alumni network support.,2024-05-08,988,256,user_52860,positive
University of Michigan,Parking permits extremely expensive.,2024-12-21,640,264,user_85996,negative
University of Michigan,Research funding opportunities are massive.,2024-12-19,1108,432,user_30977,positive
University of Michigan,Dorm overcrowding issues persist.,2024-05-12,553,253,user_96696,negative
University of Michigan,Strong alumni network support.,2024-09-17,761,237,user_33263,positive
University of Michigan,Tuition increase announced again.,2024-11-17,966,179,user_96904,negative
University of Michigan,Football atmosphere is electric!,2024-03-29,634,280,user_72946,positive
University of Michigan,Campus facilities are world class.,2024-06-15,1062,192,user_81212,positive
University of Michigan,Strong alumni network support.,2024-12-15,725,482,user_87454,positive
University of Michigan,Football atmosphere is electric!,2024-01-11,697,224,user_37441,positive
University of Michigan,Parking permits extremely expensive.,2024-11-04,402,437,user_75025,negative
University of Michigan,Registration portal crashed.,2024-07-31,654,549,user_32269,negative
University of Michigan,Top-ranked academic programs.,2024-09-14,922,396,user_16119,positive
University of Michigan,Strong alumni network support.,2024-03-25,1123,339,user_26848,positive
University of Michigan,Union renovation ongoing.,2024-02-09,810,228,user_69804,neutral
University of Michigan,Dorm overcrowding issues persist.,2024-10-05,588,453,user_63368,negative
University of Michigan,New faculty announcement.,2024-06-05,947,397,user_63827,neutral
University of Michigan,Scholarship window open.,2024-03-26,839,315,user_52694,neutral
University of Michigan,Scholarship window open.,2024-12-08,301,244,user_21585,neutral
University of Michigan,Strong alumni network support.,2024-12-21,441,306,user_54785,positive
University of Michigan,Football atmosphere is electric!,2024-01-11,674,150,user_53780,positive
University of Michigan,Research funding opportunities are massive.,2024-06-08,846,394,user_25664,positive
University of Michigan,Research funding opportunities are massive.,2024-06-19,1278,324,user_19016,positive
University of Michigan,Strong alumni network support.,2024-08-17,686,173,user_79664,positive
University of Michigan,Campus facilities are world class.,2024-03-24,1389,153,user_32789,positive
University of Michigan,New faculty announcement.,2024-03-29,765,302,user_77454,neutral
University of Michigan,Tuition increase announced again.,2024-05-02,1086,185,user_58848,negative
University of Michigan,Advising system overloaded.,2024-12-02,1193,511,user_26965,negative
University of Michigan,Football atmosphere is electric!,2024-07-25,1396,280,user_58570,positive
University of Michigan,Registration portal crashed.,2024-06-12,852,362,user_73164,negative
University of Michigan,Tuition increase announced again.,2024-04-23,326,504,user_97280,negative
University of Michigan,Parking permits extremely expensive.,2024-09-22,830,197,user_67546,negative
University of Michigan,Top-ranked academic programs.,2024-04-07,1031,302,user_86256,positive
University of Michigan,Scholarship window open.,2024-02-24,935,324,user_98538,neutral
University of Michigan,New faculty announcement.,2024-04-18,1189,352,user_83110,neutral
University of Michigan,Midterm schedule posted.,2024-03-30,434,179,user_75486,neutral
University of Michigan,Registration portal crashed.,2024-02-17,748,230,user_64697,negative
University of Michigan,Research funding opportunities are massive.,2024-08-04,1281,449,user_88473,positive
University of Michigan,Campus facilities are world class.,2024-10-19,923,166,user_48615,positive
University of Michigan,Tuition increase announced again.,2024-01-27,592,286,user_68441,negative
University of Michigan,Research funding opportunities are massive.,2024-06-30,901,357,user_98534,positive
University of Michigan,Dorm overcrowding issues persist.,2024-02-08,661,440,user_85659,negative
University of Michigan,Top-ranked academic programs.,2024-09-14,1075,244,user_82114,positive
University of Michigan,Football atmosphere is electric!,2024-05-30,981,145,user_53407,positive
University of Michigan,Research funding opportunities are massive.,2024-05-07,895,456,user_30758,positive
University of Michigan,Top-ranked academic programs.,2024-03-14,705,403,user_68953,positive
University of Michigan,Advising system overloaded.,2024-05-25,538,618,user_52610,negative
University of Michigan,Advising system overloaded.,2024-12-15,1044,464,user_78687,negative
University of Michigan,Football atmosphere is electric!,2024-08-30,830,144,user_51272,positive
University of Michigan,Football atmosphere is electric!,2024-12-02,743,192,user_64313,positive
University of Michigan,Dorm overcrowding issues persist.,2024-01-01,997,431,user_17394,negative
University of Michigan,Parking permits extremely expensive.,2024-08-12,415,479,user_32648,negative
University of Michigan,Sports schedule updated.,2024-12-17,761,307,user_40324,neutral
University of Michigan,Research funding opportunities are massive.,2024-12-17,1166,325,user_82835,positive
University of Michigan,Top-ranked academic programs.,2024-11-25,960,475,user_91666,positive
University of Michigan,Research funding opportunities are massive.,2024-07-04,1244,110,user_31804,positive
University of Michigan,Parking permits extremely expensive.,2024-11-13,886,237,user_32359,negative
University of Michigan,Campus facilities are world class.,2024-06-24,581,127,user_94547,positive
University of Michigan,Campus facilities are world class.,2024-03-03,1242,284,user_20701,positive
University of Michigan,Top-ranked academic programs.,2024-03-01,640,459,user_59604,positive
University of Michigan,Top-ranked academic programs.,2024-09-05,1057,219,user_81032,positive
University of Michigan,Strong alumni network support.,2024-06-21,1124,499,user_97324,positive
University of Michigan,Research funding opportunities are massive.,2024-08-25,1022,334,user_87419,positive
University of Michigan,Parking permits extremely expensive.,2024-07-06,511,350,user_43805,negative
University of Michigan,Top-ranked academic programs.,2024-01-14,1266,468,user_37904,positive
University of Michigan,Sports schedule updated.,2024-12-18,493,130,user_88157,neutral
University of Michigan,Advising system overloaded.,2024-02-29,750,222,user_10673,negative
University of Michigan,New faculty announcement.,2024-07-20,617,472,user_52359,neutral
University of Michigan,Parking permits extremely expensive.,2024-12-21,787,581,user_24580,negative
University of Michigan,Research funding opportunities are massive.,2024-01-01,733,438,user_20402,positive
University of Michigan,Football atmosphere is electric!,2024-05-27,1068,158,user_99191,positive
University of Michigan,Research funding opportunities are massive.,2024-12-11,1213,306,user_38822,positive
University of Michigan,Top-ranked academic programs.,2024-03-18,1012,303,user_36528,positive
University of Michigan,Strong alumni network support.,2024-02-23,1077,398,user_63986,positive
University of Michigan,Parking permits extremely expensive.,2024-12-25,718,452,user_18491,negative
University of Michigan,Advising system overloaded.,2024-04-18,616,622,user_67214,negative
University of Michigan,Parking permits extremely expensive.,2024-12-28,433,272,user_51381,negative
University of Michigan,Football atmosphere is electric!,2024-09-20,1312,286,user_11946,positive
University of Michigan,Campus facilities are world class.,2024-05-29,1124,376,user_82063,positive
University of Michigan,Strong alumni network support.,2024-12-01,737,212,user_53936,positive
University of Michigan,Strong alumni network support.,2024-10-30,879,344,user_54826,positive
University of Michigan,Campus facilities are world class.,2024-02-11,1294,400,user_74398,positive
University of Michigan,Football atmosphere is electric!,2024-02-24,475,414,user_31401,positive
University of Michigan,Dorm overcrowding issues persist.,2024-03-21,862,499,user_44173,negative
University of Michigan,Top-ranked academic programs.,2024-07-03,1098,411,user_34520,positive
University of Michigan,Union renovation ongoing.,2024-08-24,438,169,user_46946,neutral
University of Michigan,Campus facilities are world class.,2024-08-11,1212,168,user_79360,positive
University of Michigan,Union renovation ongoing.,2024-07-02,757,454,user_11337,neutral
University of Michigan,Campus facilities are world class.,2024-08-05,582,450,user_90538,positive
University of Michigan,Top-ranked academic programs.,2024-08-27,476,223,user_39305,positive
University of Michigan,New faculty announcement.,2024-11-23,341,313,user_16467,neutral
University of Michigan,Tuition increase announced again.,2024-09-01,551,489,user_94932,negative
